,tweet_id,text,rating_numerator,rating_denominator,type,Year,Month,Date,Day_of_Week,Time,Hour,dog_name
1259,710272297844797440,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,11,10,Unkown,2016,March,2016-03-17,Thursday,01:11:26,1,infuriating
1260,710269109699739648,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",13,10,Unkown,2016,March,2016-03-17,Thursday,00:58:46,0,None
1261,710153181850935296,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I,11,10,Unkown,2016,March,2016-03-16,Wednesday,17:18:07,17,Lacy
1262,710140971284037632,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,8,10,Unkown,2016,March,2016-03-16,Wednesday,16:29:35,16,Tater
1263,710117014656950272,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,11,10,pupper,2016,March,2016-03-16,Wednesday,14:54:24,14,None
1264,709918798883774466,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,12,10,Unkown,2016,March,2016-03-16,Wednesday,01:46:45,1,Watson
1265,709901256215666688,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r",12,10,pupper,2016,March,2016-03-16,Wednesday,00:37:03,0,None
1266,709852847387627521,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow,12,10,Unkown,2016,March,2016-03-15,Tuesday,21:24:41,21,None
1267,709566166965075968,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,12,10,Unkown,2016,March,2016-03-15,Tuesday,02:25:31,2,Olaf
1268,709556954897764353,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,12,10,Unkown,2016,March,2016-03-15,Tuesday,01:48:55,1,Cecil
1269,709519240576036864,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,9,10,Unkown,2016,March,2016-03-14,Monday,23:19:03,23,Vince
1270,709449600415961088,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,10,10,Unkown,2016,March,2016-03-14,Monday,18:42:20,18,Karma
1271,709409458133323776,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,8,10,Unkown,2016,March,2016-03-14,Monday,16:02:49,16,Billy
1272,709225125749587968,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,11,10,Unkown,2016,March,2016-03-14,Monday,03:50:21,3,Walker
1273,709207347839836162,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,11,10,Unkown,2016,March,2016-03-14,Monday,02:39:42,2,Penny
1274,709198395643068416,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",45,50,Unkown,2016,March,2016-03-14,Monday,02:04:08,2,None
1275,709179584944730112,This is Sammy. He's in a tree. Very excited about it. 13/10 https://t.co/CLe9ETEjeF,13,10,Unkown,2016,March,2016-03-14,Monday,00:49:23,0,Sammy
1276,709158332880297985,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,10,10,Unkown,2016,March,2016-03-13,Sunday,23:24:56,23,Rodney
1277,709042156699303936,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,9,10,Unkown,2016,March,2016-03-13,Sunday,15:43:18,15,Klevin
1278,708853462201716736,This is Lucy. She doesn't understand fetch. 8/10 try turning off and back on (vid by @rileyyoungblood) https://t.co/RXjEwpVJf0,8,10,Unkown,2016,March,2016-03-13,Sunday,03:13:29,3,Lucy
1279,708845821941387268,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,9,10,pupper,2016,March,2016-03-13,Sunday,02:43:08,2,None
1280,708834316713893888,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,10,10,Unkown,2016,March,2016-03-13,Sunday,01:57:25,1,Malikai
1281,708810915978854401,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,10,10,Unkown,2016,March,2016-03-13,Sunday,00:24:26,0,Mister
1282,708738143638450176,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,11,10,Unkown,2016,March,2016-03-12,Saturday,19:35:15,19,Coco
1283,708711088997666817,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,11,10,Unkown,2016,March,2016-03-12,Saturday,17:47:45,17,Smokey
1284,708479650088034305,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,13,10,Unkown,2016,March,2016-03-12,Saturday,02:28:06,2,Bear
1285,708469915515297792,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,11,10,Unkown,2016,March,2016-03-12,Saturday,01:49:25,1,Bobble
1286,708400866336894977,RT if you are as ready for summer as this pup is 12/10 https://t.co/xdNNEZdGJY,12,10,Unkown,2016,March,2016-03-11,Friday,21:15:02,21,None
1287,708356463048204288,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,10,10,Unkown,2016,March,2016-03-11,Friday,18:18:36,18,Oliver
1288,708349470027751425,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,11,10,Unkown,2016,March,2016-03-11,Friday,17:50:48,17,River
1289,708149363256774660,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,10,10,Unkown,2016,March,2016-03-11,Friday,04:35:39,4,Jebberson
1290,708130923141795840,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,11,10,Unkown,2016,March,2016-03-11,Friday,03:22:23,3,None
1291,708119489313951744,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,9,10,Unkown,2016,March,2016-03-11,Friday,02:36:57,2,Cooper
1292,708109389455101952,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,10,10,Unkown,2016,March,2016-03-11,Friday,01:56:49,1,Remington
1293,708026248782585858,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,13,10,Unkown,2016,March,2016-03-10,Thursday,20:26:26,20,None
1294,707995814724026368,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,12,10,Unkown,2016,March,2016-03-10,Thursday,18:25:30,18,Farfle
1295,707983188426153984,@serial @MrRoles OH MY GOD I listened to all of season 1 during a single road trip. I love you guys! I can confirm Bernie's 12/10 rating :),12,10,Unkown,2016,March,2016-03-10,Thursday,17:35:20,17,None
1296,707969809498152960,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,11,10,Unkown,2016,March,2016-03-10,Thursday,16:42:10,16,Rufus
1297,707776935007539200,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,11,10,Unkown,2016,March,2016-03-10,Thursday,03:55:45,3,Sadie
1298,707741517457260545,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,10,10,Unkown,2016,March,2016-03-10,Thursday,01:35:01,1,None
1299,707738799544082433,He's doing his best. 12/10 very impressive that he got his license in the first place  https://t.co/2vRmkkOLcN,12,10,Unkown,2016,March,2016-03-10,Thursday,01:24:13,1,None
1300,707693576495472641,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,7,10,Unkown,2016,March,2016-03-09,Wednesday,22:24:31,22,Jiminus
1301,707629649552134146,We usually don't rate marshmallows but this one's having so much fun in the snow. 10/10 (vid by @kylejk24) https://t.co/NL2KwOioBh,10,10,Unkown,2016,March,2016-03-09,Wednesday,18:10:30,18,None
1302,707610948723478529,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,12,10,Unkown,2016,March,2016-03-09,Wednesday,16:56:11,16,Harper
1303,707420581654872064,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,4,10,Unkown,2016,March,2016-03-09,Wednesday,04:19:44,4,Keurig
1304,707411934438625280,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",11,10,pupper,2016,March,2016-03-09,Wednesday,03:45:22,3,None
1305,707387676719185920,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,10,10,Unkown,2016,March,2016-03-09,Wednesday,02:08:59,2,Clarkus
1306,707377100785885184,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,9,10,Unkown,2016,March,2016-03-09,Wednesday,01:26:57,1,None
1307,707315916783140866,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,10,10,pupper,2016,March,2016-03-08,Tuesday,21:23:50,21,Finnegus
1308,707297311098011648,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,10,10,Unkown,2016,March,2016-03-08,Tuesday,20:09:54,20,Cassie
1309,707059547140169728,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,11,10,Unkown,2016,March,2016-03-08,Tuesday,04:25:07,4,Cupcake
1310,707038192327901184,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,10,10,Unkown,2016,March,2016-03-08,Tuesday,03:00:15,3,Kathmandu
1311,707021089608753152,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,12,10,Unkown,2016,March,2016-03-08,Tuesday,01:52:18,1,Tucker
1312,707014260413456384,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,11,10,Unkown,2016,March,2016-03-08,Tuesday,01:25:10,1,Ellie
1313,706904523814649856,Ever seen a dog pet another dog? Both 13/10 truly an awe-inspiring scene. (Vid by @mdougherty20) https://t.co/3PoKf6cw7f,13,10,Unkown,2016,March,2016-03-07,Monday,18:09:06,18,None
1314,706901761596989440,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu,3,10,Unkown,2016,March,2016-03-07,Monday,17:58:08,17,Elliot
1315,706681918348251136,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,12,10,Unkown,2016,March,2016-03-07,Monday,03:24:33,3,Katie
1316,706644897839910912,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,9,10,Unkown,2016,March,2016-03-07,Monday,00:57:27,0,Shadow
1317,706593038911545345,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX,10,10,Unkown,2016,March,2016-03-06,Sunday,21:31:22,21,None
1318,706538006853918722,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",11,10,Unkown,2016,March,2016-03-06,Sunday,17:52:42,17,Oliver
1319,706516534877929472,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,12,10,Unkown,2016,March,2016-03-06,Sunday,16:27:23,16,None
1320,706346369204748288,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,12,10,Unkown,2016,March,2016-03-06,Sunday,05:11:12,5,Koda
1321,706310011488698368,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,12,10,pupper,2016,March,2016-03-06,Sunday,02:46:44,2,None
1322,706291001778950144,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,11,10,Unkown,2016,March,2016-03-06,Sunday,01:31:11,1,None
1323,706265994973601792,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",11,10,Unkown,2016,March,2016-03-05,Saturday,23:51:49,23,Kara
1324,706169069255446529,"He was doing his best. 12/10 I'll be his lawyer
https://t.co/WN4C6miCzR",12,10,Unkown,2016,March,2016-03-05,Saturday,17:26:40,17,None
1325,706166467411222528,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,7,10,Unkown,2016,March,2016-03-05,Saturday,17:16:20,17,Dexter
1326,706153300320784384,This is Layla. She's giving you a standing ovation.13/10 just magnificent (vid by @CSBrzezinski) https://t.co/KxYXHUHUi2,13,10,Unkown,2016,March,2016-03-05,Saturday,16:24:01,16,Layla
1327,705975130514706432,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,10,10,pupper,2016,March,2016-03-05,Saturday,04:36:02,4,Adele
1328,705970349788291072,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,12,10,Unkown,2016,March,2016-03-05,Saturday,04:17:02,4,Lucy
1329,705898680587526145,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,10,10,Unkown,2016,March,2016-03-04,Friday,23:32:15,23,Max
1330,705786532653883392,"Seriously, add us 🐶 11/10 for sad wet pupper https://t.co/xwPE9faVZR",11,10,pupper,2016,March,2016-03-04,Friday,16:06:36,16,None
1331,705591895322394625,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",11,10,Unkown,2016,March,2016-03-04,Friday,03:13:11,3,None
1332,705475953783398401,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,12,10,Unkown,2016,March,2016-03-03,Thursday,19:32:29,19,Zara
1333,705442520700944385,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,12,10,Unkown,2016,March,2016-03-03,Thursday,17:19:38,17,Cooper
1334,705428427625635840,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,11,10,pupper,2016,March,2016-03-03,Thursday,16:23:38,16,Ambrose
1335,705239209544720384,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,11,10,Unkown,2016,March,2016-03-03,Thursday,03:51:44,3,Jimothy
1336,705223444686888960,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,9,10,Unkown,2016,March,2016-03-03,Thursday,02:49:06,2,Bode
1337,705102439679201280,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,10,10,Unkown,2016,March,2016-03-02,Wednesday,18:48:16,18,Terrenth
1338,705066031337840642,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,12,10,Unkown,2016,March,2016-03-02,Wednesday,16:23:36,16,Reese
1339,704871453724954624,I found a forest Pipsy. 12/10 https://t.co/mIQ1KoVsmU,12,10,Unkown,2016,March,2016-03-02,Wednesday,03:30:25,3,None
1340,704859558691414016,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu,10,10,pupper,2016,March,2016-03-02,Wednesday,02:43:09,2,a
1341,704847917308362754,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",12,10,Unkown,2016,March,2016-03-02,Wednesday,01:56:53,1,None
1342,704819833553219584,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet https://t.co/EatAd8JhyW,7,10,Unkown,2016,March,2016-03-02,Wednesday,00:05:17,0,Chesterson
1343,704761120771465216,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,13,10,pupper,2016,March,2016-03-01,Tuesday,20:11:59,20,None
1344,704499785726889984,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,12,10,Unkown,2016,March,2016-03-01,Tuesday,02:53:32,2,None
1345,704491224099647488,"13/10 hero af
@ABC",13,10,Unkown,2016,March,2016-03-01,Tuesday,02:19:31,2,None
1346,704480331685040129,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,11,10,Unkown,2016,March,2016-03-01,Tuesday,01:36:14,1,Lucia
1347,704364645503647744,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,12,10,Unkown,2016,February,2016-02-29,Monday,17:56:32,17,Bisquick
1348,704347321748819968,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,10,10,pupper,2016,February,2016-02-29,Monday,16:47:42,16,Ralphson
1349,704134088924532736,This sneezy pupper is just adorable af. 12/10 (vid by @gwilks1) https://t.co/h5aI0Tim4j,12,10,pupper,2016,February,2016-02-29,Monday,02:40:23,2,None
1350,704113298707505153,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8,8,10,Unkown,2016,February,2016-02-29,Monday,01:17:46,1,Stanley
1351,704054845121142784,Here is a whole flock of puppers.  60/50 I'll take the lot https://t.co/9dpcw6MdWa,60,50,pupper,2016,February,2016-02-28,Sunday,21:25:30,21,a
1352,703774238772166656,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",10,10,Unkown,2016,February,2016-02-28,Sunday,02:50:28,2,None
1353,703769065844768768,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,10,10,Unkown,2016,February,2016-02-28,Sunday,02:29:55,2,None
1354,703631701117943808,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp,11,10,Unkown,2016,February,2016-02-27,Saturday,17:24:05,17,Bella
1355,703611486317502464,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,10,10,pupper,2016,February,2016-02-27,Saturday,16:03:45,16,Scooter
1356,703425003149250560,"Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... 9/10 https://t.co/6JYLpUmBrC",9,10,Unkown,2016,February,2016-02-27,Saturday,03:42:44,3,None
1357,703407252292673536,This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,10,10,pupper,2016,February,2016-02-27,Saturday,02:32:12,2,None
1358,703382836347330562,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,12,10,Unkown,2016,February,2016-02-27,Saturday,00:55:11,0,Charlie
1359,703356393781329922,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,9,10,Unkown,2016,February,2016-02-26,Friday,23:10:06,23,Socks
1360,703268521220972544,Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,12,10,pupper,2016,February,2016-02-26,Friday,17:20:56,17,None
1361,703079050210877440,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,11,10,Unkown,2016,February,2016-02-26,Friday,04:48:02,4,a
1362,703041949650034688,This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR,10,10,Unkown,2016,February,2016-02-26,Friday,02:20:37,2,an
1363,702932127499816960,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet https://t.co/LUFnwzznaV,6,10,Unkown,2016,February,2016-02-25,Thursday,19:04:13,19,Chip
1364,702899151802126337,Say hello to Luna. Her tongue is malfunctioning (tragic). 12/10 please enjoy (vid by @LilyArtz) https://t.co/F9aLnADVIw,12,10,Unkown,2016,February,2016-02-25,Thursday,16:53:11,16,Luna
1365,702684942141153280,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,11,10,Unkown,2016,February,2016-02-25,Thursday,02:42:00,2,Lucy
1366,702671118226825216,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,10,10,Unkown,2016,February,2016-02-25,Thursday,01:47:04,1,Rambo
1367,702598099714314240,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",11,10,pupper,2016,February,2016-02-24,Wednesday,20:56:55,20,Sansa
1368,702539513671897089,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6,12,10,Unkown,2016,February,2016-02-24,Wednesday,17:04:07,17,a
1369,702332542343577600,This is Rudy. He's going to be a star. 13/10 talented af (vid by @madalynrossi) https://t.co/Dph4FDGoMd,13,10,Unkown,2016,February,2016-02-24,Wednesday,03:21:41,3,Rudy
1370,702321140488925184,Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,12,10,Unkown,2016,February,2016-02-24,Wednesday,02:36:23,2,None
1371,702276748847800320,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI",11,10,Unkown,2016,February,2016-02-23,Tuesday,23:39:59,23,None
1372,702217446468493312,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY",9,10,Unkown,2016,February,2016-02-23,Tuesday,19:44:20,19,None
1373,701981390485725185,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY,12,10,Unkown,2016,February,2016-02-23,Tuesday,04:06:20,4,Fiji
1374,701952816642965504,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,11,10,Unkown,2016,February,2016-02-23,Tuesday,02:12:47,2,Rilo
1375,701889187134500865,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ,11,10,Unkown,2016,February,2016-02-22,Monday,21:59:57,21,Bilbo
1376,701805642395348998,Please pray for this pupper. Nothing wrong with her she just can't stop getting hit with banana peels. 11/10 https://t.co/8sdVenUAqr,11,10,pupper,2016,February,2016-02-22,Monday,16:27:58,16,None
1377,701601587219795968,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,10,10,Unkown,2016,February,2016-02-22,Monday,02:57:08,2,Coopson
1378,701570477911896070,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx,9,10,Unkown,2016,February,2016-02-22,Monday,00:53:31,0,Yoda
1379,701545186879471618,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,10,10,pupper,2016,February,2016-02-21,Sunday,23:13:01,23,Millie
1380,701214700881756160,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",12,10,Unkown,2016,February,2016-02-21,Sunday,01:19:47,1,None
1381,700890391244103680,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ,11,10,Unkown,2016,February,2016-02-20,Saturday,03:51:05,3,Chet
1382,700864154249383937,"""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell https://t.co/ItSsE92gCW",12,10,pupper,2016,February,2016-02-20,Saturday,02:06:50,2,a
1383,700847567345688576,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,10,10,Unkown,2016,February,2016-02-20,Saturday,01:00:55,1,Crouton
1384,700796979434098688,This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. 7/10 daaamn Daniel https://t.co/5XaR0kj8cr,7,10,Unkown,2016,February,2016-02-19,Friday,21:39:54,21,Daniel
1385,700747788515020802,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU,11,10,Unkown,2016,February,2016-02-19,Friday,18:24:26,18,very
1386,700518061187723268,This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD,10,10,Unkown,2016,February,2016-02-19,Friday,03:11:35,3,Vincent
1387,700505138482569216,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq,12,10,Unkown,2016,February,2016-02-19,Friday,02:20:14,2,Kaia
1388,700462010979500032,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 https://t.co/ALO02IAKCn,6,10,Unkown,2016,February,2016-02-18,Thursday,23:28:52,23,Murphy
1389,700167517596164096,This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,10,10,Unkown,2016,February,2016-02-18,Thursday,03:58:39,3,Dotsy
1390,700151421916807169,If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10 https://t.co/o9aJVPB25n,11,10,pupper,2016,February,2016-02-18,Thursday,02:54:41,2,None
